"";"Model";"NoiseLevel";"NoiseType";"Variable";"MAPE";"ErrorType";"PT_type";"Model_ErrorType"
"2847";"ANN";0,4;"Inverted";"lai";96,6658263468616;"Validation error";17;"ANN Validation error"
"2848";"MTN";0,4;"Inverted";"lai";102,373335832033;"Validation error";17;"MTN Validation error"
"2849";"RFR";0,4;"Combined";"cab";63,9981763439034;"Validation error";17;"RFR Validation error"
"2850";"GPR";0,4;"Combined";"cab";65,9489487804794;"Validation error";17;"GPR Validation error"
"2851";"ANN";0,4;"Combined";"cab";66,3790933373587;"Validation error";17;"ANN Validation error"
"2852";"MTN";0,4;"Combined";"cab";65,3524805871087;"Validation error";17;"MTN Validation error"
"2853";"RFR";0,4;"Inverted";"cab";65,7978062375685;"Validation error";17;"RFR Validation error"
"2854";"GPR";0,4;"Inverted";"cab";65,0009494395075;"Validation error";17;"GPR Validation error"
"2855";"ANN";0,4;"Inverted";"cab";68,5026941666191;"Validation error";17;"ANN Validation error"
"2856";"MTN";0,4;"Inverted";"cab";65,9788777437165;"Validation error";17;"MTN Validation error"
"2857";"RFR";0,4;"Combined";"cw";40,7566857401081;"Validation error";17;"RFR Validation error"
"2858";"GPR";0,4;"Combined";"cw";40,5803379771156;"Validation error";17;"GPR Validation error"
"2859";"ANN";0,4;"Combined";"cw";41,7271796774596;"Validation error";17;"ANN Validation error"
"2860";"MTN";0,4;"Combined";"cw";40,7068853663355;"Validation error";17;"MTN Validation error"
"2861";"RFR";0,4;"Inverted";"cw";40,4730898246879;"Validation error";17;"RFR Validation error"
"2862";"GPR";0,4;"Inverted";"cw";41,3434644569675;"Validation error";17;"GPR Validation error"
"2863";"ANN";0,4;"Inverted";"cw";43,2436896304935;"Validation error";17;"ANN Validation error"
"2864";"MTN";0,4;"Inverted";"cw";41,431057345857;"Validation error";17;"MTN Validation error"
"2865";"RFR";0,4;"Combined";"cm";41,969941944418;"Validation error";17;"RFR Validation error"
"2866";"GPR";0,4;"Combined";"cm";42,0827482057168;"Validation error";17;"GPR Validation error"
"2867";"ANN";0,4;"Combined";"cm";42,2500630217517;"Validation error";17;"ANN Validation error"
"2868";"MTN";0,4;"Combined";"cm";41,2850304825004;"Validation error";17;"MTN Validation error"
"2869";"RFR";0,4;"Inverted";"cm";42,2179417170704;"Validation error";17;"RFR Validation error"
"2870";"GPR";0,4;"Inverted";"cm";43,254772709329;"Validation error";17;"GPR Validation error"
"2871";"ANN";0,4;"Inverted";"cm";46,228239292023;"Validation error";17;"ANN Validation error"
"2872";"MTN";0,4;"Inverted";"cm";43,8281844910987;"Validation error";17;"MTN Validation error"
"2873";"RFR";0,4;"Combined";"lai";110,338470413455;"Validation error";17;"RFR Validation error"
"2874";"GPR";0,4;"Combined";"lai";103,817046269136;"Validation error";17;"GPR Validation error"
"2875";"ANN";0,4;"Combined";"lai";94,1888084692985;"Validation error";17;"ANN Validation error"
"2876";"MTN";0,4;"Combined";"lai";94,1983047424901;"Validation error";17;"MTN Validation error"
"2877";"RFR";0,4;"Inverted";"lai";109,91658634666;"Validation error";17;"RFR Validation error"
"2878";"GPR";0,4;"Inverted";"lai";102,756774067069;"Validation error";17;"GPR Validation error"
"2879";"ANN";0,4;"Inverted";"lai";103,742893091204;"Validation error";17;"ANN Validation error"
"2880";"MTN";0,4;"Inverted";"lai";106,632922779894;"Validation error";17;"MTN Validation error"
"2881";"RFR";0,5;"Combined";"cab";70,1335621953515;"Validation error";17;"RFR Validation error"
"2882";"GPR";0,5;"Combined";"cab";71,6048668213863;"Validation error";17;"GPR Validation error"
"2883";"ANN";0,5;"Combined";"cab";67,1217615327291;"Validation error";17;"ANN Validation error"
"2884";"MTN";0,5;"Combined";"cab";68,0520865969604;"Validation error";17;"MTN Validation error"
"2885";"RFR";0,5;"Inverted";"cab";80,7413327177218;"Validation error";17;"RFR Validation error"
"2886";"GPR";0,5;"Inverted";"cab";77,6212033909293;"Validation error";17;"GPR Validation error"
"2887";"ANN";0,5;"Inverted";"cab";83,7374851850447;"Validation error";17;"ANN Validation error"
"2888";"MTN";0,5;"Inverted";"cab";77,7378712985352;"Validation error";17;"MTN Validation error"
"2889";"RFR";0,5;"Combined";"cw";42,0896506549665;"Validation error";17;"RFR Validation error"
"2890";"GPR";0,5;"Combined";"cw";42,5239405750459;"Validation error";17;"GPR Validation error"
"2891";"ANN";0,5;"Combined";"cw";43,742865175503;"Validation error";17;"ANN Validation error"
"2892";"MTN";0,5;"Combined";"cw";42,1040638130404;"Validation error";17;"MTN Validation error"
"2893";"RFR";0,5;"Inverted";"cw";41,5618338371584;"Validation error";17;"RFR Validation error"
"2894";"GPR";0,5;"Inverted";"cw";42,0437200988353;"Validation error";17;"GPR Validation error"
"2895";"ANN";0,5;"Inverted";"cw";40,0928696782477;"Validation error";17;"ANN Validation error"
"2896";"MTN";0,5;"Inverted";"cw";43,2045880073803;"Validation error";17;"MTN Validation error"
"2897";"RFR";0,5;"Combined";"cm";40,9220318508189;"Validation error";17;"RFR Validation error"
"2898";"GPR";0,5;"Combined";"cm";39,702199613002;"Validation error";17;"GPR Validation error"
"2899";"ANN";0,5;"Combined";"cm";41,6786672975607;"Validation error";17;"ANN Validation error"
"2900";"MTN";0,5;"Combined";"cm";40,5431301133005;"Validation error";17;"MTN Validation error"
"2901";"RFR";0,5;"Inverted";"cm";41,4750811755838;"Validation error";17;"RFR Validation error"
"2902";"GPR";0,5;"Inverted";"cm";43,2482951436263;"Validation error";17;"GPR Validation error"
"2903";"ANN";0,5;"Inverted";"cm";40,5032563414043;"Validation error";17;"ANN Validation error"
"2904";"MTN";0,5;"Inverted";"cm";43,3257306544554;"Validation error";17;"MTN Validation error"
"2905";"RFR";0,5;"Combined";"lai";87,8178948961753;"Validation error";17;"RFR Validation error"
"2906";"GPR";0,5;"Combined";"lai";84,8197812976139;"Validation error";17;"GPR Validation error"
"2907";"ANN";0,5;"Combined";"lai";89,7487003127573;"Validation error";17;"ANN Validation error"
"2908";"MTN";0,5;"Combined";"lai";87,2862237555648;"Validation error";17;"MTN Validation error"
"2909";"RFR";0,5;"Inverted";"lai";87,3632327566205;"Validation error";17;"RFR Validation error"
"2910";"GPR";0,5;"Inverted";"lai";82,3405094052532;"Validation error";17;"GPR Validation error"
"2911";"ANN";0,5;"Inverted";"lai";85,559309799839;"Validation error";17;"ANN Validation error"
"2912";"MTN";0,5;"Inverted";"lai";90,0814195431398;"Validation error";17;"MTN Validation error"
"2913";"RFR";0,5;"Combined";"cab";73,5889526327486;"Validation error";17;"RFR Validation error"
"2914";"GPR";0,5;"Combined";"cab";69,6612465123381;"Validation error";17;"GPR Validation error"
"2915";"ANN";0,5;"Combined";"cab";74,2662929280907;"Validation error";17;"ANN Validation error"
"2916";"MTN";0,5;"Combined";"cab";73,7046833996001;"Validation error";17;"MTN Validation error"
"2917";"RFR";0,5;"Inverted";"cab";73,7313425948305;"Validation error";17;"RFR Validation error"
"2918";"GPR";0,5;"Inverted";"cab";73,8271536201218;"Validation error";17;"GPR Validation error"
"2919";"ANN";0,5;"Inverted";"cab";75,2876892322483;"Validation error";17;"ANN Validation error"
"2920";"MTN";0,5;"Inverted";"cab";73,1539491208043;"Validation error";17;"MTN Validation error"
"2921";"RFR";0,5;"Combined";"cw";37,2380101522556;"Validation error";17;"RFR Validation error"
"2922";"GPR";0,5;"Combined";"cw";37,4999985838705;"Validation error";17;"GPR Validation error"
"2923";"ANN";0,5;"Combined";"cw";37,9499442269952;"Validation error";17;"ANN Validation error"
"2924";"MTN";0,5;"Combined";"cw";37,0394162522336;"Validation error";17;"MTN Validation error"
"2925";"RFR";0,5;"Inverted";"cw";37,528435002656;"Validation error";17;"RFR Validation error"
"2926";"GPR";0,5;"Inverted";"cw";37,7341342747208;"Validation error";17;"GPR Validation error"
"2927";"ANN";0,5;"Inverted";"cw";38,8802240433761;"Validation error";17;"ANN Validation error"
"2928";"MTN";0,5;"Inverted";"cw";37,1009922592194;"Validation error";17;"MTN Validation error"
"2929";"RFR";0,5;"Combined";"cm";47,3252973699661;"Validation error";17;"RFR Validation error"
"2930";"GPR";0,5;"Combined";"cm";47,1759793845979;"Validation error";17;"GPR Validation error"
"2931";"ANN";0,5;"Combined";"cm";48,4905602585263;"Validation error";17;"ANN Validation error"
"2932";"MTN";0,5;"Combined";"cm";50,373638553287;"Validation error";17;"MTN Validation error"
"2933";"RFR";0,5;"Inverted";"cm";45,4587649400749;"Validation error";17;"RFR Validation error"
"2934";"GPR";0,5;"Inverted";"cm";45,6561828633374;"Validation error";17;"GPR Validation error"
"2935";"ANN";0,5;"Inverted";"cm";46,3981768685143;"Validation error";17;"ANN Validation error"
"2936";"MTN";0,5;"Inverted";"cm";45,5497967841824;"Validation error";17;"MTN Validation error"
"2937";"RFR";0,5;"Combined";"lai";94,2414528243339;"Validation error";17;"RFR Validation error"
"2938";"GPR";0,5;"Combined";"lai";89,454475434233;"Validation error";17;"GPR Validation error"
"2939";"ANN";0,5;"Combined";"lai";94,1184137118016;"Validation error";17;"ANN Validation error"
"2940";"MTN";0,5;"Combined";"lai";93,9814125516784;"Validation error";17;"MTN Validation error"
"2941";"RFR";0,5;"Inverted";"lai";94,0755173689361;"Validation error";17;"RFR Validation error"
"2942";"GPR";0,5;"Inverted";"lai";90,623476527794;"Validation error";17;"GPR Validation error"
"2943";"ANN";0,5;"Inverted";"lai";97,43613021741;"Validation error";17;"ANN Validation error"
"2944";"MTN";0,5;"Inverted";"lai";95,2131359803742;"Validation error";17;"MTN Validation error"
"2945";"RFR";0,5;"Combined";"cab";70,6948524817113;"Validation error";17;"RFR Validation error"
"2946";"GPR";0,5;"Combined";"cab";69,7554902434797;"Validation error";17;"GPR Validation error"
"2947";"ANN";0,5;"Combined";"cab";72,3136265109568;"Validation error";17;"ANN Validation error"
"2948";"MTN";0,5;"Combined";"cab";70,8440844615387;"Validation error";17;"MTN Validation error"
"2949";"RFR";0,5;"Inverted";"cab";76,1419087377671;"Validation error";17;"RFR Validation error"
"2950";"GPR";0,5;"Inverted";"cab";74,6513973274623;"Validation error";17;"GPR Validation error"
"2951";"ANN";0,5;"Inverted";"cab";80,5929519422535;"Validation error";17;"ANN Validation error"
"2952";"MTN";0,5;"Inverted";"cab";75,0541161421759;"Validation error";17;"MTN Validation error"
"2953";"RFR";0,5;"Combined";"cw";45,5999485008758;"Validation error";17;"RFR Validation error"
"2954";"GPR";0,5;"Combined";"cw";45,4441836676043;"Validation error";17;"GPR Validation error"
"2955";"ANN";0,5;"Combined";"cw";44,2840859056171;"Validation error";17;"ANN Validation error"
"2956";"MTN";0,5;"Combined";"cw";43,8058499582574;"Validation error";17;"MTN Validation error"
"2957";"RFR";0,5;"Inverted";"cw";46,1041285002944;"Validation error";17;"RFR Validation error"
"2958";"GPR";0,5;"Inverted";"cw";46,3294543773985;"Validation error";17;"GPR Validation error"
"2959";"ANN";0,5;"Inverted";"cw";47,5275770412034;"Validation error";17;"ANN Validation error"
"2960";"MTN";0,5;"Inverted";"cw";45,4712215804622;"Validation error";17;"MTN Validation error"
"2961";"RFR";0,5;"Combined";"cm";47,2338881884768;"Validation error";17;"RFR Validation error"
"2962";"GPR";0,5;"Combined";"cm";46,8900421028141;"Validation error";17;"GPR Validation error"
"2963";"ANN";0,5;"Combined";"cm";46,5478607277059;"Validation error";17;"ANN Validation error"
"2964";"MTN";0,5;"Combined";"cm";48,1336300149414;"Validation error";17;"MTN Validation error"
"2965";"RFR";0,5;"Inverted";"cm";46,2295320999615;"Validation error";17;"RFR Validation error"
"2966";"GPR";0,5;"Inverted";"cm";46,2626547955641;"Validation error";17;"GPR Validation error"
"2967";"ANN";0,5;"Inverted";"cm";50,1155760067892;"Validation error";17;"ANN Validation error"
"2968";"MTN";0,5;"Inverted";"cm";44,7027091100807;"Validation error";17;"MTN Validation error"
"2969";"RFR";0,5;"Combined";"lai";75,9417948553473;"Validation error";17;"RFR Validation error"
"2970";"GPR";0,5;"Combined";"lai";72,1360138924574;"Validation error";17;"GPR Validation error"
"2971";"ANN";0,5;"Combined";"lai";73,952609122027;"Validation error";17;"ANN Validation error"
"2972";"MTN";0,5;"Combined";"lai";77,0705386649571;"Validation error";17;"MTN Validation error"
"2973";"RFR";0,5;"Inverted";"lai";75,717508825597;"Validation error";17;"RFR Validation error"
"2974";"GPR";0,5;"Inverted";"lai";74,0353870397114;"Validation error";17;"GPR Validation error"
"2975";"ANN";0,5;"Inverted";"lai";76,824265245201;"Validation error";17;"ANN Validation error"
"2976";"MTN";0,5;"Inverted";"lai";69,3782398560259;"Validation error";17;"MTN Validation error"
"2977";"RFR";0,5;"Combined";"cab";64,8494278496968;"Validation error";17;"RFR Validation error"
"2978";"GPR";0,5;"Combined";"cab";64,8467730999012;"Validation error";17;"GPR Validation error"
"2979";"ANN";0,5;"Combined";"cab";65,8802029638873;"Validation error";17;"ANN Validation error"
"2980";"MTN";0,5;"Combined";"cab";66,5785950729362;"Validation error";17;"MTN Validation error"
"2981";"RFR";0,5;"Inverted";"cab";66,8615132333956;"Validation error";17;"RFR Validation error"
"2982";"GPR";0,5;"Inverted";"cab";67,4646176870432;"Validation error";17;"GPR Validation error"
"2983";"ANN";0,5;"Inverted";"cab";62,8627180429392;"Validation error";17;"ANN Validation error"
"2984";"MTN";0,5;"Inverted";"cab";62,8922658193532;"Validation error";17;"MTN Validation error"
"2985";"RFR";0,5;"Combined";"cw";45,7904174722909;"Validation error";17;"RFR Validation error"
"2986";"GPR";0,5;"Combined";"cw";46,242848974021;"Validation error";17;"GPR Validation error"
"2987";"ANN";0,5;"Combined";"cw";46,8385205069329;"Validation error";17;"ANN Validation error"
"2988";"MTN";0,5;"Combined";"cw";46,0557207162281;"Validation error";17;"MTN Validation error"
"2989";"RFR";0,5;"Inverted";"cw";45,9997947570302;"Validation error";17;"RFR Validation error"
"2990";"GPR";0,5;"Inverted";"cw";47,5157168908933;"Validation error";17;"GPR Validation error"
"2991";"ANN";0,5;"Inverted";"cw";47,6599928035141;"Validation error";17;"ANN Validation error"
"2992";"MTN";0,5;"Inverted";"cw";49,4856888641302;"Validation error";17;"MTN Validation error"
"2993";"RFR";0,5;"Combined";"cm";42,9495891794146;"Validation error";17;"RFR Validation error"
"2994";"GPR";0,5;"Combined";"cm";42,9101918334259;"Validation error";17;"GPR Validation error"
"2995";"ANN";0,5;"Combined";"cm";43,3553551493558;"Validation error";17;"ANN Validation error"
"2996";"MTN";0,5;"Combined";"cm";44,9357367767621;"Validation error";17;"MTN Validation error"
"2997";"RFR";0,5;"Inverted";"cm";43,3148649486487;"Validation error";17;"RFR Validation error"
"2998";"GPR";0,5;"Inverted";"cm";44,1742019562949;"Validation error";17;"GPR Validation error"
"2999";"ANN";0,5;"Inverted";"cm";43,0581840996812;"Validation error";17;"ANN Validation error"
"3000";"MTN";0,5;"Inverted";"cm";41,9331627868915;"Validation error";17;"MTN Validation error"
"3001";"RFR";0,5;"Combined";"lai";89,0706263098052;"Validation error";17;"RFR Validation error"
"3002";"GPR";0,5;"Combined";"lai";85,4863815222922;"Validation error";17;"GPR Validation error"
"3003";"ANN";0,5;"Combined";"lai";84,2331034241399;"Validation error";17;"ANN Validation error"
"3004";"MTN";0,5;"Combined";"lai";86,8576361251735;"Validation error";17;"MTN Validation error"
"3005";"RFR";0,5;"Inverted";"lai";88,0455621228572;"Validation error";17;"RFR Validation error"
"3006";"GPR";0,5;"Inverted";"lai";86,0050321526522;"Validation error";17;"GPR Validation error"
"3007";"ANN";0,5;"Inverted";"lai";90,6700788859782;"Validation error";17;"ANN Validation error"
"3008";"MTN";0,5;"Inverted";"lai";84,5657748873478;"Validation error";17;"MTN Validation error"
"3009";"RFR";0,5;"Combined";"cab";70,0748447964709;"Validation error";17;"RFR Validation error"
"3010";"GPR";0,5;"Combined";"cab";73,6912548447591;"Validation error";17;"GPR Validation error"
"3011";"ANN";0,5;"Combined";"cab";80,9282182804066;"Validation error";17;"ANN Validation error"
"3012";"MTN";0,5;"Combined";"cab";70,5462237446316;"Validation error";17;"MTN Validation error"
"3013";"RFR";0,5;"Inverted";"cab";85,1342623950384;"Validation error";17;"RFR Validation error"
"3014";"GPR";0,5;"Inverted";"cab";84,7266711099644;"Validation error";17;"GPR Validation error"
"3015";"ANN";0,5;"Inverted";"cab";81,7948611241679;"Validation error";17;"ANN Validation error"
"3016";"MTN";0,5;"Inverted";"cab";83,6743988560742;"Validation error";17;"MTN Validation error"
"3017";"RFR";0,5;"Combined";"cw";45,102490152242;"Validation error";17;"RFR Validation error"
"3018";"GPR";0,5;"Combined";"cw";44,3117291841246;"Validation error";17;"GPR Validation error"
"3019";"ANN";0,5;"Combined";"cw";45,2135807820458;"Validation error";17;"ANN Validation error"
"3020";"MTN";0,5;"Combined";"cw";44,8909340975712;"Validation error";17;"MTN Validation error"
"3021";"RFR";0,5;"Inverted";"cw";45,6482815298317;"Validation error";17;"RFR Validation error"
"3022";"GPR";0,5;"Inverted";"cw";46,4210650955548;"Validation error";17;"GPR Validation error"
"3023";"ANN";0,5;"Inverted";"cw";47,9388530820706;"Validation error";17;"ANN Validation error"
"3024";"MTN";0,5;"Inverted";"cw";48,7836127642506;"Validation error";17;"MTN Validation error"
"3025";"RFR";0,5;"Combined";"cm";42,9096998870793;"Validation error";17;"RFR Validation error"
